[2026-05-11 03:07:30] ---TOTAL start---
553:   }
[2026-05-11 03:32:31] Actually deleting 472: g_766 &=
487:                                          l_586.f4) > 0x05L)))))));
[2026-05-11 03:32:31] Actually deleting 550: l_109
552:       ((((safe_mul_func_uint16_t_u_u (0xCA7BL, (safe_lshift_func_uint16_t_u_u (func_83 ((p_68 = (g_76[1][3][2], (+(safe_lshift_func_uint16_t_u_s ((safe_add_func_int32_t_s_s ((safe_rshift_func_uint8_t_u_s ((safe_add_func_int16_t_s_s (((((0x8701C1B6L == (safe_add_func_int16_t_s_s (((safe_lshift_func_int16_t_s_s (((g_17[5] = (g_28.f1 <= (safe_add_func_uint32_t_u_u (((safe_sub_func_int32_t_s_s (1L, (safe_lshift_func_int16_t_s_u ((safe_rshift_func_uint8_t_u_u (0x5DL, ((((p_69.f5 >= (g_28.f6 = (((p_72 ^= (safe_mod_func_uint32_t_u_u (((g_28.f2 || ((0x6B95L < g_76[2][0][9].f3) | p_68)) < l_107[2][2][5]), 0x6DA58D7DL))) ^ l_75.f5) ^ 0xA032275AL))) | l_107[3][6][2]) < p_69.f3) || g_5[0].f2))), 1)))) <= g_76[2][0][9].f6), g_28.f1)))) | 0x65F83DE7L), p_71.f1)) < g_5[0].f2), g_76[2][0][9].f5))), 0x29863923L) == l_108) != 0x10L), l_107[2][2][5])), l_107[2][2][5])), l_75.f4)), 1)))))), 13)))) || 0x6BL), p_69.f5), p_69.f6);
[2026-05-11 03:32:31] Actually deleting 402: static int16_t func_67(int8_t p_68, struct S0 p_69, uint32_t p_70,
403:                        struct S0 p_71, int32_t p_72);
[2026-05-11 03:32:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01495 failed
[2026-05-11 03:32:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01496 failed
[2026-05-11 03:32:32] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01497 failed
[2026-05-11 03:32:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01498 failed
[2026-05-11 03:32:33] deleting 554: return g_76[2][0][9].f6;
[2026-05-11 03:32:33] Actually deleting 554: return g_76[2][0][9].f6;
[2026-05-11 03:32:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01499 failed
[2026-05-11 03:32:34] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01500 failed
[2026-05-11 03:32:35] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01501 failed
[2026-05-11 03:32:35] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01502 failed
[2026-05-11 03:32:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01503 failed
[2026-05-11 03:32:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01504 failed
[2026-05-11 03:32:37] deleting 554: return g_76[2][0][9].f6;
[2026-05-11 03:32:37] Actually deleting 554: return g_76[2][0][9].f6;
[2026-05-11 03:32:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01505 failed
[2026-05-11 03:32:37] deleting 502: struct S2 l_75 = {-4L, 0x0DL, 0xC7D6L, 0x12DD267AL, 0xBDFEL, -1L, 0UL};
[2026-05-11 03:32:37] Actually deleting 502: struct S2 l_75 = {-4L, 0x0DL, 0xC7D6L, 0x12DD267AL, 0xBDFEL, -1L, 0UL};
[2026-05-11 03:32:37] Actually deleting 503: g_76[2][0][9] = l_75;
[2026-05-11 03:32:37] Actually deleting 550: l_109
552:       ((((safe_mul_func_uint16_t_u_u (0xCA7BL, (safe_lshift_func_uint16_t_u_u (func_83 ((p_68 = (g_76[1][3][2], (+(safe_lshift_func_uint16_t_u_s ((safe_add_func_int32_t_s_s ((safe_rshift_func_uint8_t_u_s ((safe_add_func_int16_t_s_s (((((0x8701C1B6L == (safe_add_func_int16_t_s_s (((safe_lshift_func_int16_t_s_s (((g_17[5] = (g_28.f1 <= (safe_add_func_uint32_t_u_u (((safe_sub_func_int32_t_s_s (1L, (safe_lshift_func_int16_t_s_u ((safe_rshift_func_uint8_t_u_u (0x5DL, ((((p_69.f5 >= (g_28.f6 = (((p_72 ^= (safe_mod_func_uint32_t_u_u (((g_28.f2 || ((0x6B95L < g_76[2][0][9].f3) | p_68)) < l_107[2][2][5]), 0x6DA58D7DL))) ^ l_75.f5) ^ 0xA032275AL))) | l_107[3][6][2]) < p_69.f3) || g_5[0].f2))), 1)))) <= g_76[2][0][9].f6), g_28.f1)))) | 0x65F83DE7L), p_71.f1)) < g_5[0].f2), g_76[2][0][9].f5))), 0x29863923L) == l_108) != 0x10L), l_107[2][2][5])), l_107[2][2][5])), l_75.f4)), 1)))))), 13)))) || 0x6BL), p_69.f5), p_69.f6);
[2026-05-11 03:32:37] Actually deleting 504: g_76[1][0][7] = l_75;
[2026-05-11 03:32:38] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01506 failed
[2026-05-11 03:32:38] deleting 503: g_76[2][0][9] = l_75;
[2026-05-11 03:32:38] Actually deleting 503: g_76[2][0][9] = l_75;
[2026-05-11 03:32:38] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01507 failed
[2026-05-11 03:32:38] deleting 504: g_76[1][0][7] = l_75;
[2026-05-11 03:32:38] Actually deleting 504: g_76[1][0][7] = l_75;
[2026-05-11 03:32:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01508 failed
[2026-05-11 03:32:39] deleting 505: for (; (p_69.f6 > 26); p_69.f6++) {
553:   }
[2026-05-11 03:32:39] Actually deleting 505: for (; (p_69.f6 > 26); p_69.f6++) {
553:   }
[2026-05-11 03:32:40] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01509 failed
[2026-05-11 03:32:40] deleting 505: ;
[2026-05-11 03:32:40] Actually deleting 505: ;
[2026-05-11 03:32:40] deleting 506: uint16_t l_107[5][8][6] = {
546:          {65535UL, 0x9BD9L, 1UL, 0UL, 65526UL, 1UL}}};
[2026-05-11 03:32:40] Actually deleting 550: l_109
552:       ((((safe_mul_func_uint16_t_u_u (0xCA7BL, (safe_lshift_func_uint16_t_u_u (func_83 ((p_68 = (g_76[1][3][2], (+(safe_lshift_func_uint16_t_u_s ((safe_add_func_int32_t_s_s ((safe_rshift_func_uint8_t_u_s ((safe_add_func_int16_t_s_s (((((0x8701C1B6L == (safe_add_func_int16_t_s_s (((safe_lshift_func_int16_t_s_s (((g_17[5] = (g_28.f1 <= (safe_add_func_uint32_t_u_u (((safe_sub_func_int32_t_s_s (1L, (safe_lshift_func_int16_t_s_u ((safe_rshift_func_uint8_t_u_u (0x5DL, ((((p_69.f5 >= (g_28.f6 = (((p_72 ^= (safe_mod_func_uint32_t_u_u (((g_28.f2 || ((0x6B95L < g_76[2][0][9].f3) | p_68)) < l_107[2][2][5]), 0x6DA58D7DL))) ^ l_75.f5) ^ 0xA032275AL))) | l_107[3][6][2]) < p_69.f3) || g_5[0].f2))), 1)))) <= g_76[2][0][9].f6), g_28.f1)))) | 0x65F83DE7L), p_71.f1)) < g_5[0].f2), g_76[2][0][9].f5))), 0x29863923L) == l_108) != 0x10L), l_107[2][2][5])), l_107[2][2][5])), l_75.f4)), 1)))))), 13)))) || 0x6BL), p_69.f5), p_69.f6);
[2026-05-11 03:32:40] Actually deleting 506: uint16_t l_107[5][8][6] = {
546:          {65535UL, 0x9BD9L, 1UL, 0UL, 65526UL, 1UL}}};
[2026-05-11 03:32:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01511 failed
[2026-05-11 03:32:41] deleting 547: int16_t l_108 = 9L;
[2026-05-11 03:32:41] Actually deleting 547: int16_t l_108 = 9L;
[2026-05-11 03:32:41] Actually deleting 550: l_109
552:       ((((safe_mul_func_uint16_t_u_u (0xCA7BL, (safe_lshift_func_uint16_t_u_u (func_83 ((p_68 = (g_76[1][3][2], (+(safe_lshift_func_uint16_t_u_s ((safe_add_func_int32_t_s_s ((safe_rshift_func_uint8_t_u_s ((safe_add_func_int16_t_s_s (((((0x8701C1B6L == (safe_add_func_int16_t_s_s (((safe_lshift_func_int16_t_s_s (((g_17[5] = (g_28.f1 <= (safe_add_func_uint32_t_u_u (((safe_sub_func_int32_t_s_s (1L, (safe_lshift_func_int16_t_s_u ((safe_rshift_func_uint8_t_u_u (0x5DL, ((((p_69.f5 >= (g_28.f6 = (((p_72 ^= (safe_mod_func_uint32_t_u_u (((g_28.f2 || ((0x6B95L < g_76[2][0][9].f3) | p_68)) < l_107[2][2][5]), 0x6DA58D7DL))) ^ l_75.f5) ^ 0xA032275AL))) | l_107[3][6][2]) < p_69.f3) || g_5[0].f2))), 1)))) <= g_76[2][0][9].f6), g_28.f1)))) | 0x65F83DE7L), p_71.f1)) < g_5[0].f2), g_76[2][0][9].f5))), 0x29863923L) == l_108) != 0x10L), l_107[2][2][5])), l_107[2][2][5])), l_75.f4)), 1)))))), 13)))) || 0x6BL), p_69.f5), p_69.f6);
[2026-05-11 03:32:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01512 failed
[2026-05-11 03:32:41] deleting 548: uint16_t l_109 = 0x030AL;
[2026-05-11 03:32:41] Actually deleting 550: l_109
552:       ((((safe_mul_func_uint16_t_u_u (0xCA7BL, (safe_lshift_func_uint16_t_u_u (func_83 ((p_68 = (g_76[1][3][2], (+(safe_lshift_func_uint16_t_u_s ((safe_add_func_int32_t_s_s ((safe_rshift_func_uint8_t_u_s ((safe_add_func_int16_t_s_s (((((0x8701C1B6L == (safe_add_func_int16_t_s_s (((safe_lshift_func_int16_t_s_s (((g_17[5] = (g_28.f1 <= (safe_add_func_uint32_t_u_u (((safe_sub_func_int32_t_s_s (1L, (safe_lshift_func_int16_t_s_u ((safe_rshift_func_uint8_t_u_u (0x5DL, ((((p_69.f5 >= (g_28.f6 = (((p_72 ^= (safe_mod_func_uint32_t_u_u (((g_28.f2 || ((0x6B95L < g_76[2][0][9].f3) | p_68)) < l_107[2][2][5]), 0x6DA58D7DL))) ^ l_75.f5) ^ 0xA032275AL))) | l_107[3][6][2]) < p_69.f3) || g_5[0].f2))), 1)))) <= g_76[2][0][9].f6), g_28.f1)))) | 0x65F83DE7L), p_71.f1)) < g_5[0].f2), g_76[2][0][9].f5))), 0x29863923L) == l_108) != 0x10L), l_107[2][2][5])), l_107[2][2][5])), l_75.f4)), 1)))))), 13)))) || 0x6BL), p_69.f5), p_69.f6);
[2026-05-11 03:32:41] Actually deleting 548: uint16_t l_109 = 0x030AL;
[2026-05-11 03:32:42] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01513 failed
[2026-05-11 03:32:42] deleting 549: int i, j, k;
[2026-05-11 03:32:42] Actually deleting 549: int i, j, k;
[2026-05-11 03:32:43] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01514 succeed
[2026-05-11 03:32:43] deleting 549: l_109
551:       ((((safe_mul_func_uint16_t_u_u (0xCA7BL, (safe_lshift_func_uint16_t_u_u (func_83 ((p_68 = (g_76[1][3][2], (+(safe_lshift_func_uint16_t_u_s ((safe_add_func_int32_t_s_s ((safe_rshift_func_uint8_t_u_s ((safe_add_func_int16_t_s_s (((((0x8701C1B6L == (safe_add_func_int16_t_s_s (((safe_lshift_func_int16_t_s_s (((g_17[5] = (g_28.f1 <= (safe_add_func_uint32_t_u_u (((safe_sub_func_int32_t_s_s (1L, (safe_lshift_func_int16_t_s_u ((safe_rshift_func_uint8_t_u_u (0x5DL, ((((p_69.f5 >= (g_28.f6 = (((p_72 ^= (safe_mod_func_uint32_t_u_u (((g_28.f2 || ((0x6B95L < g_76[2][0][9].f3) | p_68)) < l_107[2][2][5]), 0x6DA58D7DL))) ^ l_75.f5) ^ 0xA032275AL))) | l_107[3][6][2]) < p_69.f3) || g_5[0].f2))), 1)))) <= g_76[2][0][9].f6), g_28.f1)))) | 0x65F83DE7L), p_71.f1)) < g_5[0].f2), g_76[2][0][9].f5))), 0x29863923L) == l_108) != 0x10L), l_107[2][2][5])), l_107[2][2][5])), l_75.f4)), 1)))))), 13)))) || 0x6BL), p_69.f5), p_69.f6);
[2026-05-11 03:32:43] Actually deleting 549: l_109
551:       ((((safe_mul_func_uint16_t_u_u (0xCA7BL, (safe_lshift_func_uint16_t_u_u (func_83 ((p_68 = (g_76[1][3][2], (+(safe_lshift_func_uint16_t_u_s ((safe_add_func_int32_t_s_s ((safe_rshift_func_uint8_t_u_s ((safe_add_func_int16_t_s_s (((((0x8701C1B6L == (safe_add_func_int16_t_s_s (((safe_lshift_func_int16_t_s_s (((g_17[5] = (g_28.f1 <= (safe_add_func_uint32_t_u_u (((safe_sub_func_int32_t_s_s (1L, (safe_lshift_func_int16_t_s_u ((safe_rshift_func_uint8_t_u_u (0x5DL, ((((p_69.f5 >= (g_28.f6 = (((p_72 ^= (safe_mod_func_uint32_t_u_u (((g_28.f2 || ((0x6B95L < g_76[2][0][9].f3) | p_68)) < l_107[2][2][5]), 0x6DA58D7DL))) ^ l_75.f5) ^ 0xA032275AL))) | l_107[3][6][2]) < p_69.f3) || g_5[0].f2))), 1)))) <= g_76[2][0][9].f6), g_28.f1)))) | 0x65F83DE7L), p_71.f1)) < g_5[0].f2), g_76[2][0][9].f5))), 0x29863923L) == l_108) != 0x10L), l_107[2][2][5])), l_107[2][2][5])), l_75.f4)), 1)))))), 13)))) || 0x6BL), p_69.f5), p_69.f6);
[2026-05-11 03:32:44] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01515 failed
[2026-05-11 03:32:44] deleting 553: return g_76[2][0][9].f6;
[2026-05-11 03:32:44] Actually deleting 553: return g_76[2][0][9].f6;
[2026-05-11 03:32:44] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01516 failed
[2026-05-11 03:32:44] ---LOCAL_EXPRESSION_REDUCER start---
[2026-05-11 03:32:44] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01517 succeed
[2026-05-11 03:32:44] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01518 failed
[2026-05-11 03:32:44] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01519 failed
[2026-05-11 03:32:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01520 failed
[2026-05-11 03:32:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01521 failed
[2026-05-11 03:32:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01522 failed
[2026-05-11 03:32:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01523 failed
[2026-05-11 03:32:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01524 failed
[2026-05-11 03:32:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01525 failed
[2026-05-11 03:32:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01526 failed
[2026-05-11 03:32:46] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01527 failed
[2026-05-11 03:32:46] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01528 failed
[2026-05-11 03:32:46] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01529 failed
[2026-05-11 03:32:47] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01530 succeed
[2026-05-11 03:32:47] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01532 succeed
[2026-05-11 03:32:48] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01533 failed
[2026-05-11 03:32:49] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01534 failed
[2026-05-11 03:32:49] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01535 failed
[2026-05-11 03:32:49] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01536 failed
[2026-05-11 03:32:49] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01537 failed
[2026-05-11 03:32:49] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01538 failed
[2026-05-11 03:32:49] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01539 failed
[2026-05-11 03:32:49] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01540 failed
[2026-05-11 03:32:50] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01541 failed
[2026-05-11 03:32:51] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01542 failed
[2026-05-11 03:32:51] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01543 failed
[2026-05-11 03:32:51] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01544 failed
[2026-05-11 03:32:51] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01545 failed
[2026-05-11 03:32:51] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01546 failed
[2026-05-11 03:32:51] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01547 failed
[2026-05-11 03:32:51] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01548 failed
[2026-05-11 03:32:52] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01549 succeed
[2026-05-11 03:32:52] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01550 succeed
[2026-05-11 03:32:53] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01551 failed
[2026-05-11 03:32:54] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01552 failed
[2026-05-11 03:32:54] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01553 failed
[2026-05-11 03:32:55] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01554 failed
[2026-05-11 03:32:56] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01555 failed
[2026-05-11 03:32:56] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01556 failed
[2026-05-11 03:32:57] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01557 succeed
[2026-05-11 03:32:57] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01558 failed
[2026-05-11 03:32:58] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01559 succeed
[2026-05-11 03:32:58] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01561 failed
[2026-05-11 03:32:59] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01562 succeed
[2026-05-11 03:33:00] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01563 failed
[2026-05-11 03:33:01] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01564 succeed
[2026-05-11 03:33:01] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01566 failed
[2026-05-11 03:33:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01567 failed
[2026-05-11 03:33:02] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01568 failed
[2026-05-11 03:33:03] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01569 failed
[2026-05-11 03:33:03] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01570 failed
[2026-05-11 03:33:04] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01571 succeed
[2026-05-11 03:33:04] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01573 failed
[2026-05-11 03:33:05] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01574 failed
[2026-05-11 03:33:06] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01575 succeed
[2026-05-11 03:33:06] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01577 failed
[2026-05-11 03:33:07] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01578 succeed
[2026-05-11 03:33:08] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01579 succeed
[2026-05-11 03:33:09] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01580 succeed
[2026-05-11 03:33:09] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01581 succeed
[2026-05-11 03:33:10] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01582 succeed
[2026-05-11 03:33:11] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01583 succeed
[2026-05-11 03:33:12] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01584 succeed
[2026-05-11 03:33:12] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01585 succeed
[2026-05-11 03:33:13] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01586 succeed
[2026-05-11 03:33:14] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01587 succeed
[2026-05-11 03:33:15] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01588 succeed
[2026-05-11 03:33:15] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01589 failed
[2026-05-11 03:33:16] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01590 succeed
[2026-05-11 03:33:17] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01591 succeed
[2026-05-11 03:33:18] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01592 succeed
[2026-05-11 03:33:18] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01593 succeed
[2026-05-11 03:33:19] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01594 succeed
[2026-05-11 03:33:20] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01595 succeed
[2026-05-11 03:33:21] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01596 succeed
[2026-05-11 03:33:21] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01597 failed
[2026-05-11 03:33:21] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01598 failed
[2026-05-11 03:33:21] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01599 failed
[2026-05-11 03:33:22] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01600 failed
[2026-05-11 03:33:22] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01601 succeed
[2026-05-11 03:33:23] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01602 succeed
[2026-05-11 03:33:24] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01603 failed
[2026-05-11 03:33:24] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01604 succeed
[2026-05-11 03:33:25] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01605 failed
[2026-05-11 03:33:25] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01606 succeed
[2026-05-11 03:33:26] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01607 succeed
[2026-05-11 03:33:27] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01608 succeed
[2026-05-11 03:33:27] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01609 failed
[2026-05-11 03:33:27] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01610 failed
[2026-05-11 03:33:27] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01611 failed
[2026-05-11 03:33:27] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01612 succeed
[2026-05-11 03:33:28] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01613 failed
[2026-05-11 03:33:28] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01614 failed
[2026-05-11 03:33:29] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01615 failed
[2026-05-11 03:33:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01616 succeed
[2026-05-11 03:33:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01617 failed
[2026-05-11 03:33:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01618 failed
[2026-05-11 03:33:30] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01619 failed
[2026-05-11 03:33:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01620 succeed
[2026-05-11 03:33:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01621 failed
[2026-05-11 03:33:31] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01622 succeed
[2026-05-11 03:33:32] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01623 succeed
[2026-05-11 03:33:33] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01624 succeed
[2026-05-11 03:33:34] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01625 succeed
[2026-05-11 03:33:34] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01626 succeed
[2026-05-11 03:33:35] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01627 failed
[2026-05-11 03:33:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01628 succeed
[2026-05-11 03:33:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01629 failed
[2026-05-11 03:33:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01630 failed
[2026-05-11 03:33:36] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01631 failed
[2026-05-11 03:33:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01632 succeed
[2026-05-11 03:33:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01633 succeed
[2026-05-11 03:33:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01634 failed
[2026-05-11 03:33:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01635 failed
[2026-05-11 03:33:37] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01636 failed
[2026-05-11 03:33:38] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01637 succeed
[2026-05-11 03:33:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01638 succeed
[2026-05-11 03:33:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01639 failed
[2026-05-11 03:33:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01640 failed
[2026-05-11 03:33:39] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01641 succeed
[2026-05-11 03:33:40] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01642 succeed
[2026-05-11 03:33:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01643 failed
[2026-05-11 03:33:41] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01644 succeed
[2026-05-11 03:33:42] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01645 failed
[2026-05-11 03:33:42] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01646 failed
[2026-05-11 03:33:42] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01647 failed
[2026-05-11 03:33:42] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01648 succeed
[2026-05-11 03:33:43] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01649 succeed
[2026-05-11 03:33:43] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01650 failed
[2026-05-11 03:33:43] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01651 failed
[2026-05-11 03:33:43] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01652 failed
[2026-05-11 03:33:44] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01653 failed
[2026-05-11 03:33:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01654 succeed
[2026-05-11 03:33:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01655 succeed
[2026-05-11 03:33:45] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01656 failed
[2026-05-11 03:33:46] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01657 failed
[2026-05-11 03:33:47] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01658 succeed
[2026-05-11 03:33:47] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01659 succeed
[2026-05-11 03:33:48] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01660 succeed
[2026-05-11 03:33:49] /tmp/tmp.4hgtT8PcCB/DR_test_93607/temp01661 succeed
